time,sst
2021-10-28T00:00:00Z,21.56
2021-10-29T00:00:00Z,21.52
2021-10-30T00:00:00Z,21.4
2021-10-31T00:00:00Z,21.615000000000002
2021-11-01T00:00:00Z,21.779999999999998
2021-11-02T00:00:00Z,22.015
2021-11-03T00:00:00Z,22.169999999999998
2021-11-04T00:00:00Z,22.345000000000002
2021-11-05T00:00:00Z,22.46
2021-11-06T00:00:00Z,22.625000000000004
2021-11-07T00:00:00Z,22.72
2021-11-08T00:00:00Z,22.715
2021-11-09T00:00:00Z,22.53
2021-11-10T00:00:00Z,22.485000000000003
2021-11-11T00:00:00Z,22.490000000000002
2021-11-12T00:00:00Z,22.380000000000003
2021-11-13T00:00:00Z,22.330000000000002
2021-11-14T00:00:00Z,22.445
2021-11-15T00:00:00Z,22.675
2021-11-16T00:00:00Z,22.705
2021-11-17T00:00:00Z,22.785
2021-11-18T00:00:00Z,22.799999999999997
2021-11-19T00:00:00Z,22.765
2021-11-20T00:00:00Z,22.655
2021-11-21T00:00:00Z,22.535
2021-11-22T00:00:00Z,22.575
2021-11-23T00:00:00Z,22.78
2021-11-24T00:00:00Z,22.71
2021-11-25T00:00:00Z,22.72
2021-11-26T00:00:00Z,23.099999999999998
2021-11-27T00:00:00Z,23.14
2021-11-28T00:00:00Z,23.195
2021-11-29T00:00:00Z,23.57
2021-11-30T00:00:00Z,23.895
2021-12-01T00:00:00Z,24.075
2021-12-02T00:00:00Z,24.105
2021-12-03T00:00:00Z,24.134999999999998
2021-12-04T00:00:00Z,24.105
2021-12-05T00:00:00Z,24.225
2021-12-06T00:00:00Z,24.13
2021-12-07T00:00:00Z,23.95
2021-12-08T00:00:00Z,23.910000000000004
2021-12-09T00:00:00Z,23.875
2021-12-10T00:00:00Z,23.715
2021-12-11T00:00:00Z,23.764999999999997
2021-12-12T00:00:00Z,24.005000000000003
2021-12-13T00:00:00Z,24.21
2021-12-14T00:00:00Z,24.490000000000002
2021-12-15T00:00:00Z,24.825
2021-12-16T00:00:00Z,24.755000000000003
2021-12-17T00:00:00Z,24.815
2021-12-18T00:00:00Z,24.865000000000002
2021-12-19T00:00:00Z,24.85
2021-12-20T00:00:00Z,24.835
2021-12-21T00:00:00Z,24.925
2021-12-22T00:00:00Z,24.950000000000003
2021-12-23T00:00:00Z,24.7
2021-12-24T00:00:00Z,24.61
2021-12-25T00:00:00Z,24.585
2021-12-26T00:00:00Z,24.555
2021-12-27T00:00:00Z,24.720000000000002
2021-12-28T00:00:00Z,24.915
2021-12-29T00:00:00Z,25.000000000000004
2021-12-30T00:00:00Z,25.27
2021-12-31T00:00:00Z,25.465
2022-01-01T00:00:00Z,25.400000000000002
2022-01-02T00:00:00Z,25.380000000000003
2022-01-03T00:00:00Z,25.625
2022-01-04T00:00:00Z,25.875
2022-01-05T00:00:00Z,25.930000000000007
2022-01-06T00:00:00Z,25.39
2022-01-07T00:00:00Z,25.135000000000005
2022-01-08T00:00:00Z,24.98
2022-01-09T00:00:00Z,25.015
2022-01-10T00:00:00Z,24.94
2022-01-11T00:00:00Z,24.970000000000002
2022-01-12T00:00:00Z,25.165
2022-01-13T00:00:00Z,25.325
2022-01-14T00:00:00Z,25.5
2022-01-15T00:00:00Z,25.79
2022-01-16T00:00:00Z,25.810000000000002
2022-01-17T00:00:00Z,26.099999999999998
2022-01-18T00:00:00Z,26.26
2022-01-19T00:00:00Z,26.345000000000002
2022-01-20T00:00:00Z,26.54
2022-01-21T00:00:00Z,26.715
2022-01-22T00:00:00Z,26.79
2022-01-23T00:00:00Z,26.685
2022-01-24T00:00:00Z,26.895
2022-01-25T00:00:00Z,26.890000000000004
2022-01-26T00:00:00Z,26.499999999999996
2022-01-27T00:00:00Z,26.330000000000005
2022-01-28T00:00:00Z,26.235
2022-01-29T00:00:00Z,25.860000000000003
2022-01-30T00:00:00Z,25.55
2022-01-31T00:00:00Z,25.55
2022-02-01T00:00:00Z,25.455000000000002
2022-02-02T00:00:00Z,25.36
2022-02-03T00:00:00Z,25.32
2022-02-04T00:00:00Z,25.669999999999998
2022-02-05T00:00:00Z,26.040000000000003
2022-02-06T00:00:00Z,26.39
2022-02-07T00:00:00Z,25.635
2022-02-08T00:00:00Z,25.13
2022-02-09T00:00:00Z,24.735000000000003
2022-02-10T00:00:00Z,24.515
2022-02-11T00:00:00Z,24.525000000000002
2022-02-12T00:00:00Z,24.904999999999998
2022-02-13T00:00:00Z,25.724999999999998
2022-02-14T00:00:00Z,25.989999999999995
2022-02-15T00:00:00Z,26.01
2022-02-16T00:00:00Z,26.060000000000002
2022-02-17T00:00:00Z,26.250000000000004
2022-02-18T00:00:00Z,26.335
2022-02-19T00:00:00Z,26.33
2022-02-20T00:00:00Z,26.545
2022-02-21T00:00:00Z,26.530000000000005
2022-02-22T00:00:00Z,26.530000000000005
2022-02-23T00:00:00Z,26.56
2022-02-24T00:00:00Z,26.430000000000003
2022-02-25T00:00:00Z,26.270000000000003
2022-02-26T00:00:00Z,25.73
2022-02-27T00:00:00Z,25.685000000000002
2022-02-28T00:00:00Z,25.990000000000002
2022-03-01T00:00:00Z,25.995000000000005
2022-03-02T00:00:00Z,26.0
2022-03-03T00:00:00Z,26.235
2022-03-04T00:00:00Z,26.205000000000005
2022-03-05T00:00:00Z,26.15
2022-03-06T00:00:00Z,26.275
2022-03-07T00:00:00Z,26.225000000000005
2022-03-08T00:00:00Z,26.224999999999998
2022-03-09T00:00:00Z,26.154999999999998
2022-03-10T00:00:00Z,25.985
2022-03-11T00:00:00Z,25.98
2022-03-12T00:00:00Z,26.01
2022-03-13T00:00:00Z,25.630000000000003
2022-03-14T00:00:00Z,25.485000000000003
2022-03-15T00:00:00Z,25.495
2022-03-16T00:00:00Z,25.325
2022-03-17T00:00:00Z,25.075000000000003
2022-03-18T00:00:00Z,25.345
2022-03-19T00:00:00Z,25.205
2022-03-20T00:00:00Z,24.96
2022-03-21T00:00:00Z,25.05
2022-03-22T00:00:00Z,24.82
2022-03-23T00:00:00Z,24.815
2022-03-24T00:00:00Z,24.675
2022-03-25T00:00:00Z,24.405
2022-03-26T00:00:00Z,24.415000000000003
2022-03-27T00:00:00Z,24.53
2022-03-28T00:00:00Z,24.7
2022-03-29T00:00:00Z,24.765
2022-03-30T00:00:00Z,24.720000000000002
2022-03-31T00:00:00Z,24.505
2022-04-01T00:00:00Z,23.96
2022-04-02T00:00:00Z,23.710000000000004
2022-04-03T00:00:00Z,23.659999999999997
2022-04-04T00:00:00Z,23.61
2022-04-05T00:00:00Z,23.495
2022-04-06T00:00:00Z,23.515
2022-04-07T00:00:00Z,23.54
2022-04-08T00:00:00Z,23.595
2022-04-09T00:00:00Z,23.64
2022-04-10T00:00:00Z,23.69
2022-04-11T00:00:00Z,23.695
2022-04-12T00:00:00Z,23.9
2022-04-13T00:00:00Z,23.990000000000002
2022-04-14T00:00:00Z,23.905
2022-04-15T00:00:00Z,23.835
2022-04-16T00:00:00Z,23.75
2022-04-17T00:00:00Z,23.465000000000003
2022-04-18T00:00:00Z,23.285
2022-04-19T00:00:00Z,23.235
2022-04-20T00:00:00Z,23.225
2022-04-21T00:00:00Z,23.175
2022-04-22T00:00:00Z,23.119999999999997
2022-04-23T00:00:00Z,22.88
2022-04-24T00:00:00Z,22.68
2022-04-25T00:00:00Z,22.915000000000003
2022-04-26T00:00:00Z,23.304999999999996
2022-04-27T00:00:00Z,23.575000000000003
2022-04-28T00:00:00Z,23.61
2022-04-29T00:00:00Z,23.55
2022-04-30T00:00:00Z,23.455
2022-05-01T00:00:00Z,23.465
2022-05-02T00:00:00Z,23.470000000000002
2022-05-03T00:00:00Z,23.275
2022-05-04T00:00:00Z,22.985
2022-05-05T00:00:00Z,22.71
2022-05-06T00:00:00Z,22.515000000000004
2022-05-07T00:00:00Z,22.34
2022-05-08T00:00:00Z,22.240000000000002
2022-05-09T00:00:00Z,22.155
2022-05-10T00:00:00Z,22.045
2022-05-11T00:00:00Z,22.005000000000003
2022-05-12T00:00:00Z,22.055
2022-05-13T00:00:00Z,22.01
2022-05-14T00:00:00Z,21.825000000000003
2022-05-15T00:00:00Z,21.745
2022-05-16T00:00:00Z,21.535
2022-05-17T00:00:00Z,21.275000000000002
2022-05-18T00:00:00Z,20.98
2022-05-19T00:00:00Z,20.59
2022-05-20T00:00:00Z,20.29
2022-05-21T00:00:00Z,20.06
2022-05-22T00:00:00Z,19.949999999999996
2022-05-23T00:00:00Z,19.81
2022-05-24T00:00:00Z,19.725000000000005
2022-05-25T00:00:00Z,19.815
2022-05-26T00:00:00Z,19.985
2022-05-27T00:00:00Z,20.01
2022-05-28T00:00:00Z,20.110000000000003
2022-05-29T00:00:00Z,20.195
2022-05-30T00:00:00Z,19.994999999999997
2022-05-31T00:00:00Z,19.885
2022-06-01T00:00:00Z,19.83
2022-06-02T00:00:00Z,19.38
2022-06-03T00:00:00Z,19.115
2022-06-04T00:00:00Z,18.805
2022-06-05T00:00:00Z,18.759999999999998
2022-06-06T00:00:00Z,18.904999999999998
2022-06-07T00:00:00Z,18.13
2022-06-08T00:00:00Z,18.090000000000003
2022-06-09T00:00:00Z,18.090000000000003
2022-06-10T00:00:00Z,17.755
2022-06-11T00:00:00Z,17.625
2022-06-12T00:00:00Z,17.555
2022-06-13T00:00:00Z,17.485
2022-06-14T00:00:00Z,17.544999999999998
2022-06-15T00:00:00Z,17.690000000000005
2022-06-16T00:00:00Z,17.695
2022-06-17T00:00:00Z,17.315
2022-06-18T00:00:00Z,17.189999999999998
2022-06-19T00:00:00Z,17.075000000000003
2022-06-20T00:00:00Z,17.125
2022-06-21T00:00:00Z,17.17
2022-06-22T00:00:00Z,17.200000000000003
2022-06-23T00:00:00Z,17.045
2022-06-24T00:00:00Z,16.970000000000002
2022-06-25T00:00:00Z,16.994999999999997
2022-06-26T00:00:00Z,16.78
2022-06-27T00:00:00Z,16.669999999999998
2022-06-28T00:00:00Z,16.314999999999998
2022-06-29T00:00:00Z,16.305
2022-06-30T00:00:00Z,16.05
2022-07-01T00:00:00Z,15.775
2022-07-02T00:00:00Z,15.914999999999997
2022-07-03T00:00:00Z,16.155
2022-07-04T00:00:00Z,16.315
2022-07-05T00:00:00Z,16.044999999999998
2022-07-06T00:00:00Z,16.1
2022-07-07T00:00:00Z,16.2
2022-07-08T00:00:00Z,16.645
2022-07-09T00:00:00Z,16.915
2022-07-10T00:00:00Z,17.105000000000004
2022-07-11T00:00:00Z,17.130000000000003
2022-07-12T00:00:00Z,17.215
2022-07-13T00:00:00Z,17.080000000000002
2022-07-14T00:00:00Z,16.975
2022-07-15T00:00:00Z,17.04
2022-07-16T00:00:00Z,17.82
2022-07-17T00:00:00Z,17.94
2022-07-18T00:00:00Z,17.305
2022-07-19T00:00:00Z,17.225
2022-07-20T00:00:00Z,17.36
2022-07-21T00:00:00Z,17.525
2022-07-22T00:00:00Z,17.57
2022-07-23T00:00:00Z,17.794999999999998
2022-07-24T00:00:00Z,17.785
2022-07-25T00:00:00Z,17.98
2022-07-26T00:00:00Z,18.135
2022-07-27T00:00:00Z,18.275000000000002
2022-07-28T00:00:00Z,18.34
2022-07-29T00:00:00Z,18.380000000000003
2022-07-30T00:00:00Z,18.315
2022-07-31T00:00:00Z,18.315
2022-08-01T00:00:00Z,18.44
2022-08-02T00:00:00Z,18.470000000000002
2022-08-03T00:00:00Z,18.455000000000005
2022-08-04T00:00:00Z,18.615
2022-08-05T00:00:00Z,18.88
2022-08-06T00:00:00Z,18.810000000000002
2022-08-07T00:00:00Z,18.71
2022-08-08T00:00:00Z,18.595000000000002
2022-08-09T00:00:00Z,18.56
2022-08-10T00:00:00Z,18.064999999999998
2022-08-11T00:00:00Z,17.990000000000002
2022-08-12T00:00:00Z,17.905
2022-08-13T00:00:00Z,17.955
2022-08-14T00:00:00Z,18.124999999999996
2022-08-15T00:00:00Z,18.195000000000004
2022-08-16T00:00:00Z,18.21
2022-08-17T00:00:00Z,18.31
2022-08-18T00:00:00Z,18.535
2022-08-19T00:00:00Z,18.580000000000002
2022-08-20T00:00:00Z,18.490000000000002
2022-08-21T00:00:00Z,18.355
2022-08-22T00:00:00Z,18.244999999999997
2022-08-23T00:00:00Z,18.224999999999998
2022-08-24T00:00:00Z,18.315
2022-08-25T00:00:00Z,18.535
2022-08-26T00:00:00Z,18.67
2022-08-27T00:00:00Z,18.75
2022-08-28T00:00:00Z,18.695
2022-08-29T00:00:00Z,18.63
2022-08-30T00:00:00Z,18.470000000000002
2022-08-31T00:00:00Z,18.300000000000004
2022-09-01T00:00:00Z,18.335
2022-09-02T00:00:00Z,18.365000000000002
2022-09-03T00:00:00Z,18.17
2022-09-04T00:00:00Z,18.0
2022-09-05T00:00:00Z,17.98
2022-09-06T00:00:00Z,18.049999999999997
2022-09-07T00:00:00Z,18.25
2022-09-08T00:00:00Z,18.275000000000002
2022-09-09T00:00:00Z,18.3
2022-09-10T00:00:00Z,18.349999999999998
2022-09-11T00:00:00Z,18.305
2022-09-12T00:00:00Z,18.33
2022-09-13T00:00:00Z,18.43
2022-09-14T00:00:00Z,18.575
2022-09-15T00:00:00Z,18.62
2022-09-16T00:00:00Z,18.650000000000002
2022-09-17T00:00:00Z,18.75
2022-09-18T00:00:00Z,18.865
2022-09-19T00:00:00Z,18.955000000000002
2022-09-20T00:00:00Z,19.04
2022-09-21T00:00:00Z,19.01
2022-09-22T00:00:00Z,19.085000000000004
2022-09-23T00:00:00Z,19.165
2022-09-24T00:00:00Z,19.1
2022-09-25T00:00:00Z,19.03
2022-09-26T00:00:00Z,18.885
2022-09-27T00:00:00Z,18.715000000000003
2022-09-28T00:00:00Z,18.77
2022-09-29T00:00:00Z,18.845
2022-09-30T00:00:00Z,18.97
2022-10-01T00:00:00Z,19.259999999999998
2022-10-02T00:00:00Z,19.369999999999997
2022-10-03T00:00:00Z,19.505
2022-10-04T00:00:00Z,19.445
2022-10-05T00:00:00Z,19.435000000000002
2022-10-06T00:00:00Z,19.5
2022-10-07T00:00:00Z,19.625
2022-10-08T00:00:00Z,19.76
2022-10-09T00:00:00Z,19.740000000000002
2022-10-10T00:00:00Z,19.735
2022-10-11T00:00:00Z,20.015
2022-10-12T00:00:00Z,20.04
2022-10-13T00:00:00Z,19.924999999999997
2022-10-14T00:00:00Z,19.8
2022-10-15T00:00:00Z,19.564999999999998
2022-10-16T00:00:00Z,19.465
2022-10-17T00:00:00Z,19.43
2022-10-18T00:00:00Z,19.635
2022-10-19T00:00:00Z,19.880000000000003
2022-10-20T00:00:00Z,20.134999999999998
2022-10-21T00:00:00Z,20.645000000000003
2022-10-22T00:00:00Z,20.505000000000003
2022-10-23T00:00:00Z,20.37
2022-10-24T00:00:00Z,20.25
2022-10-25T00:00:00Z,20.29
2022-10-26T00:00:00Z,20.325
2022-10-27T00:00:00Z,20.595
2022-10-28T00:00:00Z,20.915
2022-10-29T00:00:00Z,21.03
2022-10-30T00:00:00Z,21.22
2022-10-31T00:00:00Z,21.475000000000005
2022-11-01T00:00:00Z,21.43
2022-11-02T00:00:00Z,20.73
2022-11-03T00:00:00Z,20.459999999999997
2022-11-04T00:00:00Z,20.285
2022-11-05T00:00:00Z,20.275
2022-11-06T00:00:00Z,20.3
2022-11-07T00:00:00Z,20.36
2022-11-08T00:00:00Z,20.580000000000002
2022-11-09T00:00:00Z,20.744999999999997
2022-11-10T00:00:00Z,20.880000000000003
2022-11-11T00:00:00Z,20.96
2022-11-12T00:00:00Z,21.265
2022-11-13T00:00:00Z,21.435
2022-11-14T00:00:00Z,22.02
2022-11-15T00:00:00Z,22.4
2022-11-16T00:00:00Z,22.580000000000002
2022-11-17T00:00:00Z,22.755
2022-11-18T00:00:00Z,22.79
2022-11-19T00:00:00Z,22.785
2022-11-20T00:00:00Z,22.825000000000003
2022-11-21T00:00:00Z,22.915000000000003
2022-11-22T00:00:00Z,22.78
2022-11-23T00:00:00Z,22.92
2022-11-24T00:00:00Z,23.0
2022-11-25T00:00:00Z,23.029999999999998
2022-11-26T00:00:00Z,23.075
2022-11-27T00:00:00Z,23.025000000000002
2022-11-28T00:00:00Z,22.999999999999996
2022-11-29T00:00:00Z,23.055
2022-11-30T00:00:00Z,23.31
2022-12-01T00:00:00Z,23.61
2022-12-02T00:00:00Z,23.805000000000003
2022-12-03T00:00:00Z,23.875
2022-12-04T00:00:00Z,24.05
2022-12-05T00:00:00Z,24.265000000000004
2022-12-06T00:00:00Z,24.315
2022-12-07T00:00:00Z,24.575
2022-12-08T00:00:00Z,25.080000000000002
2022-12-09T00:00:00Z,25.335
2022-12-10T00:00:00Z,25.46
2022-12-11T00:00:00Z,25.48
2022-12-12T00:00:00Z,25.660000000000004
2022-12-13T00:00:00Z,25.295
2022-12-14T00:00:00Z,25.115
2022-12-15T00:00:00Z,24.87
2022-12-16T00:00:00Z,24.81
2022-12-17T00:00:00Z,24.675
2022-12-18T00:00:00Z,24.580000000000002
2022-12-19T00:00:00Z,24.505
2022-12-20T00:00:00Z,24.195
2022-12-21T00:00:00Z,24.185000000000002
2022-12-22T00:00:00Z,24.095
2022-12-23T00:00:00Z,24.035
2022-12-24T00:00:00Z,24.125
2022-12-25T00:00:00Z,24.245
2022-12-26T00:00:00Z,24.4
2022-12-27T00:00:00Z,24.505
2022-12-28T00:00:00Z,24.49
2022-12-29T00:00:00Z,24.415000000000003
2022-12-30T00:00:00Z,24.325
2022-12-31T00:00:00Z,24.235000000000003
2023-01-01T00:00:00Z,24.295000000000005
2023-01-02T00:00:00Z,24.520000000000003
2023-01-03T00:00:00Z,24.765
2023-01-04T00:00:00Z,24.655
2023-01-05T00:00:00Z,24.515
2023-01-06T00:00:00Z,24.570000000000004
2023-01-07T00:00:00Z,24.605
2023-01-08T00:00:00Z,24.63
2023-01-09T00:00:00Z,24.82
2023-01-10T00:00:00Z,24.87
2023-01-11T00:00:00Z,25.045
2023-01-12T00:00:00Z,25.439999999999998
2023-01-13T00:00:00Z,25.695000000000004
2023-01-14T00:00:00Z,25.885
2023-01-15T00:00:00Z,25.875
2023-01-16T00:00:00Z,26.035
2023-01-17T00:00:00Z,26.090000000000003
2023-01-18T00:00:00Z,25.875
2023-01-19T00:00:00Z,26.0
2023-01-20T00:00:00Z,26.164999999999996
2023-01-21T00:00:00Z,26.099999999999998
2023-01-22T00:00:00Z,26.345000000000002
2023-01-23T00:00:00Z,26.595000000000002
2023-01-24T00:00:00Z,26.605000000000004
2023-01-25T00:00:00Z,26.605000000000004
2023-01-26T00:00:00Z,26.695
2023-01-27T00:00:00Z,27.06
2023-01-28T00:00:00Z,27.06
2023-01-29T00:00:00Z,27.15
2023-01-30T00:00:00Z,27.290000000000003
2023-01-31T00:00:00Z,27.284999999999997
2023-02-01T00:00:00Z,27.060000000000002
2023-02-02T00:00:00Z,27.145
2023-02-03T00:00:00Z,27.205000000000002
2023-02-04T00:00:00Z,27.330000000000002
2023-02-05T00:00:00Z,27.360000000000003
2023-02-06T00:00:00Z,27.22
2023-02-07T00:00:00Z,27.22
2023-02-08T00:00:00Z,27.080000000000002
2023-02-09T00:00:00Z,26.995
2023-02-10T00:00:00Z,26.715
2023-02-11T00:00:00Z,26.474999999999998
2023-02-12T00:00:00Z,26.324999999999996
2023-02-13T00:00:00Z,26.26
2023-02-14T00:00:00Z,26.240000000000002
2023-02-15T00:00:00Z,26.490000000000002
2023-02-16T00:00:00Z,26.900000000000002
2023-02-17T00:00:00Z,26.759999999999998
2023-02-18T00:00:00Z,26.299999999999997
2023-02-19T00:00:00Z,25.724999999999998
2023-02-20T00:00:00Z,25.560000000000002
2023-02-21T00:00:00Z,25.365
2023-02-22T00:00:00Z,25.41
2023-02-23T00:00:00Z,25.555
2023-02-24T00:00:00Z,25.32
2023-02-25T00:00:00Z,25.355
2023-02-26T00:00:00Z,24.955000000000002
2023-02-27T00:00:00Z,25.625
2023-02-28T00:00:00Z,25.65
2023-03-01T00:00:00Z,25.419999999999998
2023-03-02T00:00:00Z,25.275000000000002
2023-03-03T00:00:00Z,25.295
2023-03-04T00:00:00Z,25.305000000000003
2023-03-05T00:00:00Z,25.564999999999998
2023-03-06T00:00:00Z,25.084999999999997
2023-03-07T00:00:00Z,25.060000000000002
2023-03-08T00:00:00Z,25.19
2023-03-09T00:00:00Z,25.39
2023-03-10T00:00:00Z,25.419999999999998
2023-03-11T00:00:00Z,25.564999999999998
2023-03-12T00:00:00Z,25.6
2023-03-13T00:00:00Z,25.619999999999997
2023-03-14T00:00:00Z,25.655
2023-03-15T00:00:00Z,25.71
2023-03-16T00:00:00Z,25.73
2023-03-17T00:00:00Z,25.830000000000002
2023-03-18T00:00:00Z,25.92
2023-03-19T00:00:00Z,26.015
2023-03-20T00:00:00Z,26.174999999999997
2023-03-21T00:00:00Z,26.16
2023-03-22T00:00:00Z,26.19
2023-03-23T00:00:00Z,25.905
2023-03-24T00:00:00Z,25.840000000000003
2023-03-25T00:00:00Z,25.870000000000005
2023-03-26T00:00:00Z,25.584999999999997
2023-03-27T00:00:00Z,25.1
2023-03-28T00:00:00Z,24.77
2023-03-29T00:00:00Z,24.73
2023-03-30T00:00:00Z,24.96
2023-03-31T00:00:00Z,25.03
2023-04-01T00:00:00Z,24.904999999999998
2023-04-02T00:00:00Z,24.565
2023-04-03T00:00:00Z,24.240000000000002
2023-04-04T00:00:00Z,24.04
2023-04-05T00:00:00Z,24.02
2023-04-06T00:00:00Z,23.985000000000003
2023-04-07T00:00:00Z,23.825
2023-04-08T00:00:00Z,23.845
2023-04-09T00:00:00Z,23.93
2023-04-10T00:00:00Z,23.955000000000002
2023-04-11T00:00:00Z,23.905
2023-04-12T00:00:00Z,23.85
2023-04-13T00:00:00Z,23.814999999999998
2023-04-14T00:00:00Z,23.805000000000003
2023-04-15T00:00:00Z,23.555000000000003
2023-04-16T00:00:00Z,23.404999999999998
2023-04-17T00:00:00Z,23.295
2023-04-18T00:00:00Z,23.115000000000002
2023-04-19T00:00:00Z,23.145
2023-04-20T00:00:00Z,23.065
2023-04-21T00:00:00Z,23.065
2023-04-22T00:00:00Z,23.115000000000002
2023-04-23T00:00:00Z,23.145000000000003
2023-04-24T00:00:00Z,23.305
2023-04-25T00:00:00Z,23.29
2023-04-26T00:00:00Z,23.235000000000003
2023-04-27T00:00:00Z,23.18
2023-04-28T00:00:00Z,23.065
2023-04-29T00:00:00Z,23.06
2023-04-30T00:00:00Z,23.065
2023-05-01T00:00:00Z,23.195
2023-05-02T00:00:00Z,23.25
2023-05-03T00:00:00Z,23.415
2023-05-04T00:00:00Z,23.56
2023-05-05T00:00:00Z,23.465
2023-05-06T00:00:00Z,23.475
2023-05-07T00:00:00Z,23.555
2023-05-08T00:00:00Z,23.584999999999997
2023-05-09T00:00:00Z,23.425
2023-05-10T00:00:00Z,23.3
2023-05-11T00:00:00Z,23.17
2023-05-12T00:00:00Z,22.975
2023-05-13T00:00:00Z,22.705
2023-05-14T00:00:00Z,22.46
2023-05-15T00:00:00Z,22.225
2023-05-16T00:00:00Z,22.195
2023-05-17T00:00:00Z,22.189999999999998
2023-05-18T00:00:00Z,22.23
2023-05-19T00:00:00Z,22.314999999999998
2023-05-20T00:00:00Z,22.4
2023-05-21T00:00:00Z,22.465
2023-05-22T00:00:00Z,22.64
2023-05-23T00:00:00Z,22.794999999999998
2023-05-24T00:00:00Z,22.849999999999998
2023-05-25T00:00:00Z,22.900000000000002
2023-05-26T00:00:00Z,22.98
2023-05-27T00:00:00Z,23.040000000000003
2023-05-28T00:00:00Z,23.075
2023-05-29T00:00:00Z,23.175000000000004
2023-05-30T00:00:00Z,23.09
2023-05-31T00:00:00Z,22.96
2023-06-01T00:00:00Z,22.87
2023-06-02T00:00:00Z,22.805
2023-06-03T00:00:00Z,22.715000000000003
2023-06-04T00:00:00Z,22.575
2023-06-05T00:00:00Z,22.53
2023-06-06T00:00:00Z,22.52
2023-06-07T00:00:00Z,22.509999999999998
2023-06-08T00:00:00Z,22.46
2023-06-09T00:00:00Z,22.445
2023-06-10T00:00:00Z,22.535
2023-06-11T00:00:00Z,22.57
2023-06-12T00:00:00Z,22.59
2023-06-13T00:00:00Z,22.445
2023-06-14T00:00:00Z,22.275000000000002
2023-06-15T00:00:00Z,21.735000000000003
2023-06-16T00:00:00Z,21.59
2023-06-17T00:00:00Z,21.245000000000005
2023-06-18T00:00:00Z,20.675
2023-06-19T00:00:00Z,20.255
2023-06-20T00:00:00Z,20.104999999999997
2023-06-21T00:00:00Z,20.029999999999998
2023-06-22T00:00:00Z,20.025
2023-06-23T00:00:00Z,20.075000000000003
2023-06-24T00:00:00Z,20.295
2023-06-25T00:00:00Z,20.635
2023-06-26T00:00:00Z,20.734999999999996
2023-06-27T00:00:00Z,20.705000000000002
2023-06-28T00:00:00Z,20.675
2023-06-29T00:00:00Z,20.435
2023-06-30T00:00:00Z,19.97
2023-07-01T00:00:00Z,19.73
2023-07-02T00:00:00Z,19.790000000000003
2023-07-03T00:00:00Z,19.805
2023-07-04T00:00:00Z,19.89
2023-07-05T00:00:00Z,20.035
2023-07-06T00:00:00Z,20.16
2023-07-07T00:00:00Z,20.14
2023-07-08T00:00:00Z,20.065
2023-07-09T00:00:00Z,20.055
2023-07-10T00:00:00Z,20.000000000000004
2023-07-11T00:00:00Z,19.955
2023-07-12T00:00:00Z,19.665000000000003
2023-07-13T00:00:00Z,19.625
2023-07-14T00:00:00Z,19.5
2023-07-15T00:00:00Z,19.319999999999997
2023-07-16T00:00:00Z,19.235000000000003
2023-07-17T00:00:00Z,19.2
2023-07-18T00:00:00Z,18.98
2023-07-19T00:00:00Z,18.8
2023-07-20T00:00:00Z,18.495
2023-07-21T00:00:00Z,18.380000000000003
2023-07-22T00:00:00Z,18.495
2023-07-23T00:00:00Z,18.845
2023-07-24T00:00:00Z,19.04
2023-07-25T00:00:00Z,19.125
2023-07-26T00:00:00Z,19.15
2023-07-27T00:00:00Z,19.205000000000002
2023-07-28T00:00:00Z,19.040000000000003
2023-07-29T00:00:00Z,18.845
2023-07-30T00:00:00Z,18.715
2023-07-31T00:00:00Z,18.575000000000003
2023-08-01T00:00:00Z,18.384999999999998
2023-08-02T00:00:00Z,18.42
2023-08-03T00:00:00Z,18.435
2023-08-04T00:00:00Z,18.345000000000002
2023-08-05T00:00:00Z,18.32
2023-08-06T00:00:00Z,18.36
2023-08-07T00:00:00Z,18.52
2023-08-08T00:00:00Z,18.48
2023-08-09T00:00:00Z,18.369999999999997
2023-08-10T00:00:00Z,18.365000000000002
2023-08-11T00:00:00Z,18.26
2023-08-12T00:00:00Z,18.075000000000003
2023-08-13T00:00:00Z,18.01
2023-08-14T00:00:00Z,17.825
2023-08-15T00:00:00Z,17.805
2023-08-16T00:00:00Z,17.935000000000002
2023-08-17T00:00:00Z,18.395
2023-08-18T00:00:00Z,18.71
2023-08-19T00:00:00Z,18.615
2023-08-20T00:00:00Z,18.560000000000002
2023-08-21T00:00:00Z,18.475
2023-08-22T00:00:00Z,18.3
2023-08-23T00:00:00Z,18.57
2023-08-24T00:00:00Z,18.5
2023-08-25T00:00:00Z,18.67
2023-08-26T00:00:00Z,18.465
2023-08-27T00:00:00Z,17.98
2023-08-28T00:00:00Z,17.45
2023-08-29T00:00:00Z,17.28
2023-08-30T00:00:00Z,17.200000000000003
2023-08-31T00:00:00Z,17.37
2023-09-01T00:00:00Z,17.425
2023-09-02T00:00:00Z,17.685000000000002
2023-09-03T00:00:00Z,17.400000000000002
2023-09-04T00:00:00Z,17.595
2023-09-05T00:00:00Z,17.52
2023-09-06T00:00:00Z,17.580000000000002
2023-09-07T00:00:00Z,17.720000000000002
2023-09-08T00:00:00Z,18.03
2023-09-09T00:00:00Z,17.93
2023-09-10T00:00:00Z,17.924999999999997
2023-09-11T00:00:00Z,18.245
2023-09-12T00:00:00Z,18.59
